Tomobe		JP	14	2
Trowbridge		GB	ENG	2
Tonbridge		GB	ENG	2
Talas		TR	38	2
Tlapa de Comonfort		MX	12	2
Thành Phố Ninh Bình	Thanh Pho Ninh Binh	VN	59	2
Tinghir		MA	55	2
Tunduma		TZ	09	2
Temryuk		RU	38	2
Tây Ninh	Tay Ninh	VN	33	2
Thành Phố Tuyên Quang	Thanh Pho Tuyen Quang	VN	68	2
Texarkana		US	TX	2
Torrington		US	CT	2
Topi		PK	03	2
The Colony		US	TX	2
Tábor	Tabor	CZ	79	2
Teramo		IT	01	2
Trumbull		US	CT	2
Teykovo		RU	21	2
Tyldesley		GB	ENG	2
Tagudin		PH	01	2
Tumba		SE	26	2
Tessaoua		NE	04	2
Tuljāpur	Tuljapur	IN	16	2
Tremblay-en-France		FR	11	2
Tibati		CM	10	2
Temple City		US	CA	2
Teruel		ES	52	2
Tha Bo		TH	17	2
Talas		KG	06	2
Tortosa		ES	56	2
Tangkak		MY	01	2
Tiassalé	Tiassale	CI	82	2
Tozeur		TN	35	2
Tarkwa		GH	09	2
Tāsgaon	Tasgaon	IN	16	2
Tokmak		UA	26	2
Tuttlingen		DE	01	2
Tramandaí	Tramandai	BR	23	2
Tuusula		FI	01	2
Theunissen		ZA	03	2
Tudela		ES	32	2
Teresa		PH	40	2
Tādif	Tadif	SY	09	2
Ti Port-de-Paix		HT	03	2
Tupelo		US	MS	2
Trëkhgornyy	Trekhgornyy	RU	13	2
Thul		PK	05	2
Tādepalle	Tadepalle	IN	02	2
Tsuma		JP	25	2
Tegel		DE	16	2
Takeochō-takeo	Takeocho-takeo	JP	33	2
Tomé Açu	Tome Acu	BR	16	2
Timbó	Timbo	BR	26	2
Tuensang		IN	20	2
Tlapacoyan		MX	30	2
Tabanan		ID	02	2
Takahagi		JP	14	2
Thāna Bhawan	Thana Bhawan	IN	36	2
Tondano		ID	31	2
Tepeji de Ocampo		MX	13	2
Trebinje		BA	02	2
Tarime		TZ	08	2
Tumbi		TZ	17	2
Tanggulangin		ID	08	2
Tonalá	Tonala	MX	05	2
Taounate		MA	58	2
Torres		BR	23	2
Tangjin		KR	17	2
Thành Phố Hà Giang	Thanh Pho Ha Giang	VN	50	2
Tawaramoto		JP	28	2
Tamalous		DZ	31	2
Tuxpan		MX	14	2
Timbuktu		ML	08	2
Tenosique de Pino Suárez	Tenosique de Pino Suarez	MX	27	2
Turaiyūr	Turaiyur	IN	25	2
Tietê	Tiete	BR	27	2
Thành Phố Phủ Lý	Thanh Pho Phu Ly	VN	80	2
Tienen		BE	VLG	2
Tremembé	Tremembe	BR	27	2
Thonon-les-Bains		FR	84	2
Tando Jām	Tando Jam	PK	05	2
Tooele		US	UT	2
Torre-Pacheco		ES	31	2
Trutnov		CZ	82	2
Ţafas	Tafas	SY	06	2
Tucano		BR	05	2
Thornton-Cleveleys		GB	ENG	2
Travnik		BA	01	2
Tigre		AR	01	2
Termoli		IT	11	2
Terracina		IT	07	2
Taastrup		DK	17	2
Tala		MX	14	2
Tocoa		HN	03	2
Topki		RU	29	2
Takehara		JP	11	2
Tarakeswar		IN	28	2
Tagoloan		PH	10	2
Télimélé	Telimele	GN	D	2
Tönisvorst	Toenisvorst	DE	07	2
Ticul		MX	31	2
Telsiai		LT	63	2
Tambo Grande		PE	20	2
Ts’khinvali	Ts'khinvali	GE	73	2
Talāja	Talaja	IN	09	1
Texarkana		US	AR	1
Tiruchchendur		IN	25	1
Tsiombe		MG	7670911	1
Tongeren		BE	VLG	1
Tequisquiapan		MX	22	1
Tallkalakh		SY	11	1
Tobias Barreto		BR	28	1
Thiais		FR	11	1
Tangub		PH	10	1
Turek		PL	86	1
Taunusstein		DE	05	1
Tangi		PK	03	1
Tārānagar	Taranagar	IN	24	1
Togitsu		JP	27	1
Tāl	Tal	PK	03	1
Tewksbury		US	MA	1
Tela		HN	01	1
Totton		GB	ENG	1
Ţayyibat al Imām	Tayyibat al Imam	SY	10	1
Tesistán	Tesistan	MX	14	1
Totana		ES	31	1
Tournefeuille		FR	76	1
Tanah Merah		MY	03	1
Tame		CO	03	1
Trenggalek		ID	08	1
Tarui		JP	09	1
Tunceli		TR	62	1
Tocache		PE	22	1
Tandag		PH	13	1
Turrialba		CR	02	1
Tsyurupyns’k	Tsyurupyns'k	UA	08	1
Turnu Măgurele	Turnu Magurele	RO	35	1
Tanuma		JP	38	1
Târnăveni	Tarnaveni	RO	27	1
Toshbuloq		UZ	06	1
Titlāgarh	Titlagarh	IN	21	1
Tukuyu		TZ	09	1
Terme		TR	55	1
Trappes		FR	11	1
Tirukkoyilur		IN	25	1
Tomilino		RU	47	1
Tampin		MY	05	1
Tabatinga		BR	04	1
Thung Song		TH	64	1
Talamba		PK	04	1
Timaru		NZ	E9	1
Tizi Gheniff		DZ	40	1
Terneuzen		NL	10	1
Tālīkota	Talikota	IN	19	1
Tapah Road		MY	07	1
Tŭragŭrghon	Turagurghon	UZ	06	1
Termas de Río Hondo	Termas de Rio Hondo	AR	22	1
Toyoshina		JP	26	1
Theniet el Had		DZ	35	1
Tula de Allende		MX	13	1
Taurage		LT	62	1
Tomohon		ID	31	1
Tehri		IN	39	1
Tucker		US	GA	1
Touba		CI	75	1
Táriba	Tariba	VE	20	1
Tolú	Tolu	CO	27	1
Tandaltī	Tandalti	SD	41	1
Taverny		FR	11	1
Taquari		BR	23	1
Tsiroanomandidy		MG	7670853	1
Tabuk		PH	15	1
Tara		RU	54	1
Triggiano		IT	13	1
Tōno	Tono	JP	16	1
Thomasville		US	NC	1
Tha Muang		TH	50	1
Toshloq		UZ	03	1
Tekeli		KZ	01	1
Truskavets		UA	15	1
Trípoli	Tripoli	GR	ESYE25	1
Tayu		ID	07	1
Terdāl	Terdal	IN	19	1
Takahata		JP	44	1
Teapa		MX	27	1
Taloda		IN	16	1
Tirmitine		DZ	14	1
Tierralta		CO	12	1
Tecamachalco		MX	21	1
Thakhèk	Thakhek	LA	15	1
Tualatin		US	OR	1
Temse		BE	VLG	1
Telabastagan		PH	03	1
Tamra		IL	03	1
Terlizzi		IT	13	1
Tahla		MA	58	1
Thetford-Mines		CA	10	1
Tchamba		TG	22	1
Tall Rif‘at	Tall Rif`at	SY	09	1
Treinta y Tres		UY	19	1
Tougué	Tougue	GN	L	1
Tekkalakote		IN	19	1
Tezontepec de Aldama		MX	13	1
Trelleborg		SE	27	1
Tequila		MX	14	1
Tipasa		DZ	55	1
Tatarsk		RU	53	1
Teluk Nibung		ID	26	1
Tanjungtiram		ID	26	1
Troy		US	OH	1
Twentynine Palms		US	CA	1
Tejupilco de Hidalgo		MX	15	1
Talisay		PH	40	1
Tepeaca		MX	21	1
Treviglio		IT	09	1
Takum		NG	26	1
Takahashi		JP	31	1
Talwāra	Talwara	IN	23	1
Tres Isletas		AR	03	1
Tharād	Tharad	IN	09	1
Tekkali		IN	02	1
Temple Terrace		US	FL	1
Tocopilla		CL	03	1
Tbilisskaya		RU	38	1
Torres Vedras		PT	14	1
Trotwood		US	OH	1
Tupaciguara		BR	15	1
Tultitlán	Tultitlan	MX	15	1
Torcy		FR	11	1
Tbêng Méanchey	Tbeng Meanchey	KH	13	1
Taiobeiras		BR	15	1
Tayga		RU	29	1
Thatcham		GB	ENG	1
Tippi		ET	54	1
Tak		TH	08	1
Tanjung Tokong		MY	09	1
Tegina		NG	31	1
Tosya		TR	37	1
Traun		AT	04	1
Toritama		BR	30	1
Tortola		VG		1
Tata		HU	12	1
Tāramangalam	Taramangalam	IN	25	1
Troitskaya		RU	19	1
Tanguá	Tangua	BR	21	1
Tānsen	Tansen	NP	WR	1
Tash-Kumyr		KG	03	1
Trucuk		ID	07	1
Tacoronte		ES	53	1
Tallkayf		IQ	15	1
Tadotsu		JP	17	1
Tarpon Springs		US	FL	1
Teotihuacán de Arista	Teotihuacan de Arista	MX	15	1
Terrytown		US	LA	1
Tamboril		DO	25	1
Toba		JP	23	1
Triolet		MU	16	1
Turabah		SA	14	1
Tcholliré	Tchollire	CM	13	1
Tūkrah	Tukrah	LY	66	1
Taesal-li		KR	17	1
Trairi		BR	06	1
Теарце	Tearce	MK	A5	1
Tochio-honchō	Tochio-honcho	JP	29	1
Termini Imerese		IT	15	1
Trebišov	Trebisov	SK	03	1
Tralee		IE	M	1
Tecax		MX	31	1
Tashtagol		RU	29	1
Tarāna	Tarana	IN	35	1
Tomares		ES	51	1
Törökszentmiklós	Torokszentmiklos	HU	20	1
The Crossings		US	FL	1
Tortona		IT	12	1
Tennō	Tenno	JP	02	1
Tequixquiac		MX	15	1
Teocaltiche		MX	14	1
