Solingen		DE	07	10
Shivpuri		IN	35	10
Sousse		TN	23	10
Sidon		LB	06	10
Southend-on-Sea		GB	ENG	10
Şalālah	Salalah	OM	08	10
Sambalpur		IN	21	10
Skikda		DZ	31	10
Suleja		NG	31	10
San Miguel		SV	09	10
Sapele		NG	36	10
Sayama		JP	34	10
Sullana		PE	20	10
Salavat		RU	08	10
Skudai		MY	01	10
Springfield		US	MO	10
San Miguel del Padrón	San Miguel del Padron	CU	02	10
Sāmarrā’	Samarra'	IQ	18	10
Sobral		BR	06	10
Sunggal		ID	26	10
San Blas		ES	29	10
Shikārpur	Shikarpur	PK	05	10
Souk Ahras		DZ	52	10
Sihanoukville		KH	28	10
Seogwipo		KR	01	10
Salamanca		ES	55	10
Swindon		GB	ENG	10
Salem		US	OR	10
San Cristóbal	San Cristobal	DO	33	10
Sioux Falls		US	SD	10
Sanshui		CN	30	10
Springfield		US	MA	10
Songnim		KP	07	10
Silchar		IN	03	10
Strogino		RU	48	10
Sibiu		RO	33	10
Saqqez		IR	16	10
Soreang		ID	30	10
Serilingampalle		IN	40	10
Salinas		US	CA	10
Salzburg		AT	05	10
Shāntipur	Shantipur	IN	28	9
Sujiatun		CN	19	9
Salamanca		ES	29	9
Saint-Quentin-en-Yvelines		FR	11	9
Saharsa		IN	34	9
Syracuse		US	NY	9
Spanish Town		JM	10	9
Sikasso		ML	06	9
Sanya		CN	31	9
Saguenay		CA	10	9
Stara Zagora		BG	59	9
Sant Andreu de Palomar		ES	56	9
Sunnyvale		US	CA	9
Sarrià-Sant Gervasi	Sarria-Sant Gervasi	ES	56	9
Shanhaiguan		CN	10	9
Siem Reap		KH	24	9
San Luis Río Colorado	San Luis Rio Colorado	MX	26	9
Sidoarjo		ID	08	9
Şabāḩ as Sālim	Sabah as Salim	KW	09	9
Stockport		GB	ENG	9
Sekondi-Takoradi		GH	09	9
Sa Pá	Sa Pa	VN	90	9
Salamanca		MX	11	9
Saint-Denis		RE	RE	9
San Juan Sacatepéquez	San Juan Sacatepequez	GT	07	9
Shizuishan		CN	21	9
São Caetano do Sul	Sao Caetano do Sul	BR	27	9
Savannah		US	GA	9
Shiqiao		CN	30	9
San Mateo		PH	40	8
Śródmieście	Srodmiescie	PL	78	8
Seto		JP	01	8
Slough		GB	ENG	8
Singaraja		ID	02	8
Sandachō	Sandacho	JP	13	8
Shillong		IN	18	8
St. Catharines		CA	08	8
Shahrud		IR	25	8
Sapucaia		BR	23	8
Shuangcheng		CN	08	8
Šiauliai	Siauliai	LT	61	8
Songjiang		CN	23	8
Sinnar		SD	58	8
Syevyerodonets’k	Syevyerodonets'k	UA	14	8
Sabhā	Sabha	LY	75	8
Shangri-La		CN	29	8
Sterling Heights		US	MI	8
Sherbrooke		CA	10	8
Shahr-e Kord		IR	03	8
San Cristóbal de las Casas	San Cristobal de las Casas	MX	05	8
Sātkhira	Satkhira	BD	82	8
Sīnah	Sinah	IQ	08	8
Sakakah		SA	20	8
Serpukhov		RU	47	8
Sirte		LY	76	8
San Nicolás de los Arroyos	San Nicolas de los Arroyos	AR	01	8
Saïda	Saida	DZ	10	8
Sirājganj	Sirajganj	BD	83	8
Surat Thani		TH	60	8
Sancti Spíritus	Sancti Spiritus	CU	14	8
Sogamoso		CO	36	8
Songea		TZ	14	8
Salerno		IT	04	8
Sorong		ID	39	8
Shahecheng		CN	10	8
Suining		CN	32	8
Semnān	Semnan	IR	25	8
Sloviansk		UA	05	8
San Francisco de Macorís	San Francisco de Macoris	DO	06	8
Santa Tecla		SV	05	8
Simi Valley		US	CA	8
São José dos Pinhais	Sao Jose dos Pinhais	BR	18	8
Salvaleón de Higüey	Salvaleon de Higuey	DO	10	8
Stamford		US	CT	8
San Pedro Garza Garcia		MX	19	8
Stavanger		NO	14	8
San Juan		PH	NCR	8
Solntsevo		RU	48	8
Santa Rita		BR	17	7
Santa Coloma de Gramenet		ES	56	7
Silang		PH	40	7
Siwān	Siwan	IN	34	7
Settat		MA	50	7
San Jose		PH	41	7
Shimotoda		JP	34	7
Sepatan		ID	30	7
San Juan del Río	San Juan del Rio	MX	22	7
Sokodé	Sokode	TG	22	7
Shunyi		CN	22	7
Surprise		US	AZ	7
Setúbal	Setubal	PT	19	7
Simões Filho	Simoes Filho	BR	05	7
Santa Clara		US	CA	7
Springfield		US	IL	7
Sinop		BR	14	7
Schöneberg	Schoneberg Bezirk	DE	16	7
Sri Jayewardenepura Kotte		LK	36	7
Sóc Trăng	Soc Trang	VN	65	7
Sawangan		ID	30	7
Siirt		TR	74	7
Shchelkovo		RU	47	7
Sātāra	Satara	IN	16	7
Shaowu		CN	07	7
Satu Mare		RO	32	7
Suriāpet	Suriapet	IN	40	7
Santa Rosa		AR	11	7
Sultānpur	Sultanpur	IN	36	7
Seversk		RU	75	7
Shilong		CN	30	7
Sergiyev Posad		RU	47	7
San Rafael		AR	13	7
Sawāi Mādhopur	Sawai Madhopur	IN	24	7
Santiago		PH	02	7
Sohar		OM	11	7
Santa Cruz		PH	40	7
Shaping		CN	30	7
Sherpur		BD	81	7
Shinyanga		TZ	15	7
Siegen		DE	07	7
Sutton Coldfield		GB	ENG	7
Santa Cruz do Sul		BR	23	7
Sydney		CA	07	7
Suceava		RO	34	7
Soyībug	Soyibug	IN	12	6
St Helens		GB	ENG	6
Sagh		TD	17	6
Shāhzādpur	Shahzadpur	BD	83	6
Şabrātah	Sabratah	LY	68	6
Shchukino		RU	48	6
Singkawang		ID	11	6
Salihorsk		BY	05	6
Székesfehérvár	Szekesfehervar	HU	08	6
Seoni		IN	35	6
South Bend		US	IN	6
Solikamsk		RU	90	6
Shāhreẕā	Shahreza	IR	28	6
Sakata		JP	44	6
Subotica		RS	VO	6
Salto		UY	15	6
Shikohābād	Shikohabad	IN	36	6
Santa Maria		US	CA	6
Saint-Paul		RE	RE	6
Sehore		IN	35	6
Sertãozinho	Sertaozinho	BR	27	6
St. John's		CA	05	6
Santana de Parnaíba	Santana de Parnaiba	BR	27	6
Sarapul		RU	80	6
Spring Hill		US	FL	6
Słupsk	Slupsk	PL	82	6
Serov		RU	71	6
Salto		BR	27	6
Shāmli	Shamli	IN	36	6
Siracusa		IT	15	6
Swābi	Swabi	PK	03	6
San Mateo		US	CA	6
Sakado		JP	34	6
Schwerin		DE	12	6
Sliven		BG	56	6
San Fernando		ES	51	6
Solihull		GB	ENG	6
Saint-Denis		FR	11	6
Sungai Penuh		ID	05	6
Sāhibganj	Sahibganj	IN	38	6
Shenjiamen		CN	02	6
San Carlos de Bariloche		AR	16	6
Santiago de Compostela		ES	58	6
South Gate		US	CA	6
Stellenbosch		ZA	11	6
Sông Cầu	Song Cau	VN	61	6
Sandy Springs		US	GA	6
Sumber		ID	30	6
San Angelo		US	TX	6
Stilfontein		ZA	10	6
Southport		GB	ENG	6
Ségou	Segou	ML	05	6
Semenyih		MY	12	6
Sassari		IT	14	6
Samālūţ	Samalut	EG	10	6
Sparks		US	NV	6
Sishui		CN	25	6
Spokane Valley		US	WA	5
Santa Monica		US	CA	5
Santana do Livramento		BR	23	5
Sandy Hills		US	UT	5
Şaḩam	Saham	OM	11	5
Shahdol		IN	35	5
Sumbawanga		TZ	24	5
Sokcho		KR	06	5
Shwebo		MM	10	5
Salihli		TR	45	5
Sangrūr	Sangrur	IN	23	5
São Lourenço da Mata	Sao Lourenco da Mata	BR	30	5
Santa Barbara		US	CA	5
Shkodër	Shkoder	AL	49	5
Sarov		RU	51	5
Saint John		CA	04	5
Surigao		PH	13	5
San Juan de los Morros		VE	12	5
Sandy City		US	UT	5
Shumen		BG	54	5
Saatlı	Saatli	AZ	45	5
San Leandro		US	CA	5
Shizilu		CN	25	5
Sardārshahr	Sardarshahr	IN	24	5
Shashemenē	Shashemene	ET	51	5
San Antonio		CL	01	5
Svetlanovskiy		RU	42	5
Shostka		UA	21	5
Sarandi		BR	18	5
Sumenep		ID	08	5
Stevenage		GB	ENG	5
Suffolk		US	VA	5
St Albans		GB	ENG	5
San Vicente Chicoloapan		MX	15	5
Sunrise		US	FL	5
Stakhanov		UA	14	5
Songkhla		TH	68	5
Santana		BR	03	5
San Marcos		US	CA	5
South Shields		GB	ENG	5
San Fernando		PH	01	5
Sarnia		CA	08	5
Sanjō	Sanjo	JP	29	5
Shīrvān	Shirvan	IR	43	5
Sorsogon		PH	05	5
Sioux City		US	IA	5
Sinhyeon		KR	20	5
San Martín	San Martin	AR	13	5
Sano		JP	38	5
Shache		CN	13	5
Sant Boi de Llobregat		ES	56	5
Shangzhi		CN	08	5
Shiwan		CN	30	5
Salmās	Salmas	IR	01	5
Sokhumi		GE	02	5
Sarishābāri	Sarishabari	BD	81	5
San Tan Valley		US	AZ	5
Shanting		CN	25	5
Shibata		JP	29	5
South Suffolk		US	VA	5
Serpong		ID	30	5
San Andrés Cholula	San Andres Cholula	MX	21	5
Shahre Jadide Andisheh		IR	26	5
Stockton-on-Tees		GB	ENG	5
Sibolga		ID	26	5
Szombathely		HU	22	5
Shadrinsk		RU	40	5
Sidi Slimane		MA	52	5
Sant Cugat del Vallès	Sant Cugat del Valles	ES	56	5
Shouguang		CN	25	5
Slatina		RO	29	5
Sugar Land		US	TX	5
San Fernando de Apure		VE	03	5
Shitanjing		CN	21	5
Sagaing		MM	10	5
São João del Rei	Sao Joao del Rei	BR	15	5
San Pedro		US	CA	5
São Bento do Sul	Sao Bento do Sul	BR	26	5
Songling		CN	04	5
Shūshtar	Shushtar	IR	15	5
Shulan		CN	05	5
Saint-Laurent		CA	10	5
Suva		FJ	01	5
San Carlos		VE	08	5
Siedlce		PL	78	5
Santa Cruz de Barahona		DO	03	5
São Mateus	Sao Mateus	BR	08	5
Sasolburg		ZA	03	5
Sarkand		KZ	01	5
Saint Joseph		US	MO	5
San Felipe		VE	22	5
Saint-Pierre		RE	RE	5
São João da Boa Vista	Sao Joao da Boa Vista	BR	27	5
Sesto San Giovanni		IT	09	5
Santa Cruz do Capibaribe		BR	30	5
São Sebastião	Sao Sebastiao	BR	27	5
Sakon Nakhon		TH	20	5
Scranton		US	PA	5
Sapiranga		BR	23	5
Savé	Save	BJ	11	5
San Sebastián de los Reyes	San Sebastian de los Reyes	ES	29	5
San Martin Texmelucan de Labastida		MX	21	5
Shimada		JP	37	5
Somerville		US	MA	5
Szolnok		HU	20	5
Schiedam		NL	11	5
Shāhdādkot	Shahdadkot	PK	05	5
Saint-Maur-des-Fossés	Saint-Maur-des-Fosses	FR	11	5
Silifke		TR	32	5
Shangmei		CN	11	5
Spijkenisse		NL	11	4
Sault Ste. Marie		CA	08	4
Silopi		TR	80	4
Sidi Qacem		MA	52	4
Sungailiat		ID	35	4
Shancheng		CN	25	4
Srivilliputhur		IN	25	4
Sivakasi		IN	25	4
Schaumburg		US	IL	4
Suisan		KR	17	4
Suixi		CN	01	4
Shelby		US	MI	4
San Ramón de la Nueva Orán	San Ramon de la Nueva Oran	AR	17	4
Standerton		ZA	07	4
Santo Antônio de Jesus	Santo Antonio de Jesus	BR	05	4
San Miguel de Cozumel		MX	23	4
Salina Cruz		MX	20	4
Shāhābād	Shahabad	IN	36	4
Sewon		ID	10	4
Saint-Léonard	Saint-Leonard	CA	10	4
Sikandarābād	Sikandarabad	IN	36	4
Satsumasendai		JP	18	4
Siemianowice Śląskie	Siemianowice Slaskie	PL	83	4
Shixing		CN	30	4
San Juan de la Maguana		DO	23	4
Saint George		US	UT	4
Salford		GB	ENG	4
Scunthorpe		GB	ENG	4
Steglitz	Steglitz Bezirk	DE	16	4
Suva Reka		XK	10097361	4
Sagay		PH	06	4
San Ramon		US	CA	4
Southfield		US	MI	4
Shakhtars’k	Shakhtars'k	UA	05	4
Saint-Jean-sur-Richelieu		CA	10	4
São Cristóvão	Sao Cristovao	BR	28	4
Sragen		ID	07	4
Sirsilla		IN	40	4
Solana		PH	02	4
Silver Spring		US	MD	4
Svyetlahorsk		BY	02	4
Stargard Szczeciński	Stargard Szczecinski	PL	87	4
Sur		OM	04	4
Sankt Gallen		CH	SG	4
Shiguai		CN	20	4
Sunyani		GH	03	4
Şirvan	Sirvan	AZ	07	4
Schweizer-Reneke		ZA	10	4
Southall		GB	ENG	4
Segamat		MY	01	4
San Miguel de Allende		MX	11	4
Springdale		US	AR	4
Sidi Aïssa	Sidi Aissa	DZ	27	4
Shirpur		IN	16	4
Shrewsbury		GB	ENG	4
Syriam		MM	17	4
Sayyān	Sayyan	YE	16	4
Suwałki	Suwalki	PL	81	4
Sint-Niklaas		BE	VLG	4
Saku		JP	26	4
Sindhnūr	Sindhnur	IN	19	4
Sukagawa		JP	08	4
Sougueur		DZ	13	4
São Sebastião do Paraíso	Sao Sebastiao do Paraiso	BR	15	4
San Mateo Atenco		MX	15	4
Sosnovyy Bor		RU	42	4
Sabanalarga		CO	04	4
Shima		CN	07	4
San Isidro		PE	15	4
Saldanha		ZA	11	4
Söke	Soeke	TR	09	4
Sverdlovs’k	Sverdlovs'k	UA	14	4
Santa Catarina Pinula		GT	07	4
Santa Fe		US	NM	4
Saraburi		TH	37	4
Songjianghe		CN	05	4
Subic		PH	03	4
Smila		UA	01	4
Soio		AO	16	4
San Antonio		PH	03	4
Shorko		PK	03	4
Santa Inês	Santa Ines	BR	13	4
Sangamner		IN	16	4
San Luis		CU	15	4
Shāhdādpur	Shahdadpur	PK	05	4
Shiojiri		JP	26	4
Saint-Nazaire		FR	52	4
San Francisco del Rincón	San Francisco del Rincon	MX	11	4
Solna		SE	26	4
Sayhāt	Sayhat	SA	06	4
Sanchazi		CN	05	4
Savannakhét	Savannakhet	LA	20	4
Shabqadar		PK	03	4
Stalowa Wola		PL	80	4
Sokaraja		ID	07	4
Sabae		JP	06	4
Sosnovka		RU	66	4
Saint-Marc		HT	06	4
Schenectady		US	NY	4
Sagunto		ES	60	4
Sampit		ID	13	4
Silvan		TR	21	4
Shujāābād	Shujaabad	PK	04	4
Soma		TR	45	4
Saint Cloud		US	MN	4
Sanlúcar de Barrameda	Sanlucar de Barrameda	ES	51	4
Saint Charles		US	MO	4
San Ildefonso		PH	03	4
San Miguel		PH	03	4
Sattahip		TH	46	4
Shiki		JP	34	4
Stafford		GB	ENG	4
Slavyansk-na-Kubani		RU	38	4
Silao		MX	11	4
Sefrou		MA	46	4
Skokie		US	IL	4
Salaqi		CN	20	4
Siuri		IN	28	4
Santo Ângelo	Santo Angelo	BR	23	4
Siddipet		IN	40	4
Sidi Khaled		DZ	19	4
Shakargarh		PK	04	4
Skanes		TN	16	4
Sibi		PK	02	4
San Antonio de Los Altos		VE	15	4
Shimodate		JP	14	4
Santa Lucía	Santa Lucia	ES	53	4
South San Francisco		US	CA	4
San Clemente		US	CA	4
Samut Sakhon		TH	55	4
Sūratgarh	Suratgarh	IN	24	4
Sopur		IN	12	4
Sandnes		NO	14	4
Sheki		AZ	48	4
Sakurai		JP	28	4
Sambriāl	Sambrial	PK	04	4
Sorgun		TR	66	4
Semporna		MY	16	4
Singida		TZ	16	4
Sheopur		IN	35	4
Songyang		CN	09	4
Slutsk		BY	05	4
Shawnee		US	KS	4
Shuangyang		CN	05	4
San José de Guanipa	San Jose de Guanipa	VE	02	4
Sibsāgar	Sibsagar	IN	03	4
Santa Lucía Cotzumalguapa	Santa Lucia Cotzumalguapa	GT	06	4
Sagua la Grande		CU	16	4
Saquarema		BR	21	4
Sānghar	Sanghar	PK	05	4
Smederevo		RS	SE	4
Santa Cruz Xoxocotlán	Santa Cruz Xoxocotlan	MX	20	4
Senador Canedo		BR	29	4
Sirsi		IN	19	4
Sibay		RU	08	4
Suicheng		CN	04	4
Stryi		UA	15	4
San Salvador Tizatlalli		MX	15	4
Schwäbisch Gmünd	Schwabisch Gmund	DE	01	4
Sindelfingen		DE	01	4
Slawi		ID	07	4
Svobodnyy		RU	05	4
Sal’sk	Sal'sk	RU	61	4
Stupino		RU	47	4
Sahaswān	Sahaswan	IN	36	4
Sirhind		IN	23	4
Slavonski Brod		HR	02	4
Seraing		BE	WAL	4
Shuya		RU	21	4
Shchëkino	Shchekino	RU	76	4
Sfântu-Gheorghe	Sfantu-Gheorghe	RO	15	4
Springfield		US	OH	4
Świdnica	Swidnica	PL	72	4
Södertälje	Soedertaelje	SE	26	4
Sadek		VN	09	4
Supaul		IN	34	4
Sviblovo		RU	48	4
Santutxu		ES	59	4
South Brisbane		AU	04	4
Santa Cruz		US	CA	3
Sinfra		CI	92	3
Stanger		ZA	02	3
Saint Clair Shores		US	MI	3
São Borja	Sao Borja	BR	23	3
San Cristobal		CU	AR	3
Shiogama		JP	24	3
Sengkang		ID	38	3
Sonsonate		SV	13	3
Springfield		US	OR	3
San Felipe		CL	01	3
Sangāreddi	Sangareddi	IN	40	3
Sahagún	Sahagun	CO	12	3
Santo Tomé	Santo Tome	AR	21	3
San Francisco		AR	05	3
Stralsund		DE	12	3
Santa Rosa		BR	23	3
Sollentuna		SE	26	3
Solnechnogorsk		RU	47	3
Sig		DZ	26	3
Stolberg		DE	07	3
Shahrīār	Shahriar	IR	26	3
Saijō	Saijo	JP	05	3
Suozhen		CN	25	3
Sahuayo de Morelos		MX	16	3
Soubré	Soubre	CI	76	3
San Pedro		AR	10	3
Shāhāda	Shahada	IN	16	3
Sérres	Serres	GR	ESYE12	3
Savona		IT	08	3
San Andrés	San Andres	CO	25	3
South Vineland		US	NJ	3
Simpang Empat		MY	07	3
Sarcelles		FR	11	3
Sīra	Sira	IN	19	3
Sidi Moussa		DZ	20	3
Santa Rosa de Cabal		CO	24	3
Singosari		ID	08	3
St. Albert		CA	01	3
San Rafael		US	CA	3
Samāstipur	Samastipur	IN	34	3
Shanhetun		CN	08	3
Sōja	Soja	JP	31	3
Santo Tomas		PH	40	3
Sherkot		IN	36	3
Sopron		HU	09	3
South Whittier		US	CA	3
Suileng		CN	08	3
Sītāmarhi	Sitamarhi	IN	34	3
Sakaidechō	Sakaidecho	JP	17	3
Shahrisabz		UZ	08	3
Sangla Hill		PK	04	3
Sokol		RU	48	3
Sokol’niki	Sokol'niki	RU	48	3
Shibīn al Qanāţir	Shibin al Qanatir	EG	12	3
Segovia		ES	55	3
San Carlos del Zulia		VE	23	3
Shegaon		IN	16	3
Soroti		UG	E	3
Stourbridge		GB	ENG	3
Sleman		ID	10	3
Sankt Augustin		DE	07	3
San Francisco		CR	04	3
San Antonio		PY	06	3
San Andres Tuxtla		MX	30	3
Sale		GB	ENG	3
Shibirghān	Shibirghan	AF	31	3
Sangju		KR	14	3
Świętochłowice	Swietochlowice	PL	83	3
Snizhne		UA	05	3
São Gabriel	Sao Gabriel	BR	23	3
San Fernando		TT	10	3
Saint-Quentin		FR	32	3
Shiroi		JP	04	3
Satte		JP	34	3
South Croydon		GB	ENG	3
Šabac	Sabac	RS	SE	3
Sāmalkot	Samalkot	IN	02	3
Sherwood Park		CA	01	3
São Pedro da Aldeia	Sao Pedro da Aldeia	BR	21	3
Shilin		CN	29	3
Samannūd	Samannud	EG	05	3
Saint-Jérôme	Saint-Jerome	CA	10	3
San Severo		IT	13	3
San José de las Lajas	San Jose de las Lajas	CU	MA	3
Seropédica	Seropedica	BR	21	3
Suwa		JP	26	3
Shirbīn	Shirbin	EG	01	3
