Vic		ES	56	2
Vasylkiv		UA	13	2
Valladolid		MX	31	2
Vyatskiye Polyany		RU	33	2
Vyazniki		RU	83	2
Vichuga		RU	21	2
Venray		NL	05	2
Voerde		DE	07	2
Vitrolles		FR	93	2
Vilafranca del Penedès	Vilafranca del Penedes	ES	56	2
Volodymyr-Volyns’kyy	Volodymyr-Volyns'kyy	UA	24	2
Vyāra	Vyara	IN	09	2
Vetapālem	Vetapalem	IN	02	2
Voorburg		NL	11	2
Vakfıkebir	Vakfikebir	TR	61	2
Vilagarcía de Arousa	Vilagarcia de Arousa	ES	58	2
Valley Stream		US	NY	2
Vaulx-en-Velin		FR	84	2
Vettūr	Vettur	IN	13	2
Vanløse	Vanlose	DK	17	2
Villepinte		FR	11	2
Vilvoorde		BE	VLG	2
Vavatenina		MG	7670848	2
Vuyyūru	Vuyyuru	IN	02	2
Vršac	Vrsac	RS	VO	2
Vargem Grande do Sul		BR	27	2
Voghera		IT	09	2
Valuyki		RU	09	2
Victoria Falls		ZW	06	2
Valrico		US	FL	2
Villamaría	Villamaria	CO	37	2
Villena		ES	60	2
Vác	Vac	HU	16	2
Velika Gorica		HR	20	2
Viborg		DK	18	2
Victoriaville		CA	10	2
Vestavia Hills		US	AL	2
Villa Santa Rita		AR	07	2
Villajoyosa		ES	60	2
Venaria Reale		IT	12	2
Vinkovci		HR	18	2
Verkhniy Ufaley		RU	13	2
Vyshneve		UA	13	2
Villa Bisonó	Villa Bisono	DO	25	2
Villefranche-sur-Saône	Villefranche-sur-Saone	FR	84	2
Venkatagiri		IN	02	2
Víctor Rosales	Victor Rosales	MX	32	2
Velikiy Ustyug		RU	85	2
Viernheim		DE	05	2
Vallabh Vidyanagar		IN	09	2
Vinces		EC	13	2
Vienne		FR	84	2
Vedaraniyam		IN	25	2
Villaguay		AR	08	2
Vandœuvre-lès-Nancy	Vandœuvre-les-Nancy	FR	44	2
Valparaiso		US	IN	2
Villarrica		CL	04	2
Villanueva		HN	06	2
Vijayapura		IN	19	2
Vandavāsi	Vandavasi	IN	25	2
Vavoua		CI	80	2
Villa Regina		AR	16	2
Valdepeñas	Valdepenas	ES	54	2
Viry-Châtillon	Viry-Chatillon	FR	11	2
Val-d'Or		CA	10	2
Valkenswaard		NL	06	2
Verbania		IT	12	2
Villeneuve-Saint-Georges		FR	11	2
Vrilissia		GR	ESYE31	2
Vushtrri		XK	10097358	2
Vera Cruz		BR	05	2
Vasto		IT	01	2
Villenave-d’Ornon	Villenave-d'Ornon	FR	75	2
Voluntari		RO	43	2
Villazón	Villazon	BO	07	2
Villiers-sur-Marne		FR	11	2
Vernier		CH	GE	2
Vorob’yovo	Vorob'yovo	RU	48	2
Vostryakovo		RU	47	2
Vilyeyka		BY	05	2
Vierzon		FR	24	1
Vechta		DE	06	1
Vertientes		CU	05	1
Vukovar		HR	18	1
Vega Baja		PR	145	1
Vigia		BR	16	1
Visconde do Rio Branco		BR	15	1
Vulcan		RO	21	1
Vaihingen an der Enz		DE	01	1
Várzea da Palma	Varzea da Palma	BR	15	1
Villa Consuelo		DO	34	1
Vsetín	Vsetin	CZ	90	1
Voúla	Voula	GR	ESYE31	1
Visaginas		LT	64	1
Valle de Bravo		MX	15	1
Vinaròs	Vinaros	ES	60	1
Veendam		NL	04	1
Villa Dolores		AR	05	1
Villemomble		FR	11	1
Villa Bruzual		VE	18	1
Vila do Conde		PT	17	1
Vynohradiv		UA	25	1
Valašské Meziříčí	Valasske Mezirici	CZ	90	1
Vallauris		FR	93	1
Viñales	Vinales	CU	01	1
Villiers-le-Bel		FR	11	1
Vichy		FR	84	1
Vohipaho		MG	7670908	1
Valmiera		LV	31	1
Verden		DE	06	1
Vepagunta		IN	02	1
Vallentuna		SE	26	1
Vigneux-sur-Seine		FR	11	1
Viana		BR	13	1
Villarrobledo		ES	54	1
Voinjama		LR	20	1
Villaviciosa de Odón	Villaviciosa de Odon	ES	29	1
Viseu		PT	22	1
Vihti		FI	01	1
Vanves		FR	11	1
Vernon		FR	28	1
Villa Nanchital		MX	30	1
Vrbas		RS	VO	1
Villeneuve-sur-Lot		FR	75	1
Villanueva de la Serena		ES	57	1
Varberg		SE	06	1
Vaudreuil-Dorion		CA	10	1
Velenje		SI	D7	1
Veghel		NL	06	1
Vohibinany		MG	7670857	1
Varel		DE	06	1
Vilyuchinsk		RU	92	1
Vezirköprü	Vezirkopru	TR	55	1
Victoria		AR	08	1
Vernon Hills		US	IL	1
Vayalār	Vayalar	IN	13	1
Valls		ES	56	1
Villaricca		IT	04	1
Vught		NL	06	1
Vangviang		LA	27	1
Vineyard		US	CA	1
Vadnagar		IN	09	1
Vittorio Veneto		IT	20	1
Vadakku Valliyūr	Vadakku Valliyur	IN	25	1
Veinticinco de Mayo		AR	01	1
Victoria		CL	04	1
Vị Thanh	Vi Thanh	VN	93	1
Victoria		PH	40	1
Vijāpur	Vijapur	IN	09	1
Villagrán	Villagran	MX	11	1
Velingrad		BG	48	1
Verl		DE	07	1
Villeparisis		FR	11	1
Vicksburg		US	MS	1
Volnovakha		UA	05	1
Voorst		NL	03	1
Vangaindrano		MG	7670908	1
Vikindu		TZ	02	1
Villa Gesell		AR	01	1
Vranov nad Topľou	Vranov nad Topl'ou	SK	05	1
Vel’sk	Vel'sk	RU	06	1
Vero Beach South		US	FL	1
Vertou		FR	52	1
Vemalwāda	Vemalwada	IN	40	1
Volla		IT	04	1
Victoria		SC	26	1
Vícar	Vicar	ES	51	1
Valinda		US	CA	1
Vaikam		IN	13	1
Van Buren		US	AR	1
Valley Station		US	KY	1
Vimercate		IT	09	1
Vattalkundu		IN	25	1
Valdagno		IT	20	1
Vikhorevka		RU	20	1
Voorschoten		NL	11	1
Vereshchagino		RU	90	1
Vélingara	Velingara	SN	11	1
Vādippatti	Vadippatti	IN	25	1
Vreden		DE	07	1
Vignola		IT	05	1
Varkaus		FI	11	1
Vyškov	Vyskov	CZ	78	1
Veere		NL	10	1
Voiron		FR	84	1
Vyshhorod		UA	13	1
Villeneuve-la-Garenne		FR	11	1
Volendam		NL	07	1
Visby		SE	05	1
Villa Park		US	IL	1
Várzea Alegre	Varzea Alegre	BR	06	1
Vänersborg	Vanersborg	SE	28	1
Verdun		FR	44	1
Vélizy-Villacoublay	Velizy-Villacoublay	FR	11	1
Vose’	Vose'	TJ	02	1
Villa Allende		AR	05	1
Villa de Costa Rica		MX	25	1
Vargem Grande		BR	13	1
Vilkpėdė	Vilkpede	LT	65	1
Valongo		PT	17	1
Várpalota	Varpalota	HU	23	1
Vassouras		BR	21	1
Vaterstetten		DE	02	1
Versmold		DE	07	1
Villa Juárez	Villa Juarez	MX	25	1
Varennes		CA	10	1
Vila-seca		ES	56	1
Virú	Viru	PE	13	1
Venice		US	FL	1
Vauréal	Vaureal	FR	11	1
Västervik	Vaestervik	SE	09	1
Villeta		CO	33	1
Vnukovo		RU	48	1
Vogan		TG	24	1
Valkeakoski		FI	06	1
Viljandi		EE	20	1
Vlotho		DE	07	1
Villanueva		CO	32	1
Vrangel’	Vrangel'	RU	59	1
Vnukovo		RU	47	1
Varadero		CU	03	1
Vondrozo		MG	7670908	1
Vianen		NL	09	1
Vesoul		FR	27	1
Veranópolis	Veranopolis	BR	23	1
Vera		AR	21	1
Villefontaine		FR	84	1
Viravanallūr	Viravanallur	IN	25	1
Viçosa	Vicosa	BR	02	1
Vovchans’k	Vovchans'k	UA	07	1
Vilassar de Mar		ES	56	1
Vatutine		UA	01	1
Velika Kladuša	Velika Kladusa	BA	01	1
Vecsés	Vecses	HU	16	1
Vibo Valentia		IT	03	1
Vendôme	Vendome	FR	24	1
Villa Ocampo		AR	21	1
Villa Paula de Sarmiento		AR	18	1
Villabate		IT	15	1
Vāsudevanallūr	Vasudevanallur	IN	25	1
Viseu		BR	16	1
Velur		IN	25	1
Vorgashor		RU	34	1
Vilar de Andorinho		PT	17	1
Villamontes		BO	09	1
Vyselki		RU	38	1
Villanueva		CO	17	1
Varto		TR	49	1
Vence		FR	93	1
Valabhīpur	Valabhipur	IN	09	1
Vellmar		DE	05	1
Vanino		RU	30	1
Valday		RU	52	1
Ventimiglia		IT	08	1
Vincennes		US	IN	1
Vannovka		KZ	10	1
Vīsāvadar	Visavadar	IN	09	1
Vila Franca de Xira		PT	14	1
Villa Cuauhtémoc Otzolotepec	Villa Cuauhtemoc Otzolotepec	MX	15	1
Villa del Prado 2da Sección	Villa del Prado 2da Seccion	MX	02	1
Vinica		MK	B4	1
Villa Yapacaní	Villa Yapacani	BO	08	1
Vettaikkaranpudur		IN	25	1
Veruela		PH	13	1
Värnamo	Varnamo	SE	08	1
Visoko		BA	01	1
Vadlapūdi	Vadlapudi	IN	02	1
Vĩnh Yên	Vinh Yen	VN	86	1
V.S.K.Valasai (Dindigul-Dist.)		IN	25	1
Volgorechensk		RU	37	1
Velp		NL	03	1
Villeneuve-le-Roi		FR	11	1
Valenza		IT	12	1
Vilaseca		ES	56	1
Vlagtwedde		NL	04	1
Vitré	Vitre	FR	53	1
Vitry-le-François	Vitry-le-Francois	FR	44	1
Viradouro		BR	27	1
Visé	Vise	BE	WAL	1
Villaquilambre		ES	55	1
Vila Real		PT	21	1
Vasind		IN	16	1
Vişeu de Sus	Viseu de Sus	RO	25	1
Villa Nueva		AR	05	1
Villanueva de la Cañada	Villanueva de la Canada	ES	29	1
Vasil’yevo	Vasil'yevo	RU	73	1
Verneuil-sur-Seine		FR	11	1
Verrières-le-Buisson	Verrieres-le-Buisson	FR	11	1
Vilshofen		DE	02	1
Viçosa do Ceará	Vicosa do Ceara	BR	06	1
Venezuela		CU	07	1
Vostryakovo		RU	47	1
Varjota		BR	06	1
Volokolamsk		RU	47	1
Viveiro		ES	58	1
Vechelde		DE	06	1
Vimodrone		IT	09	1
Veracruz		PA	08	1
Viroflay		FR	11	1
Valenzano		IT	13	1
Vialonga		PT	14	1
Vatra Dornei		RO	34	1
Venilale		TL	BA	1
Vīrarājendrapet	Virarajendrapet	IN	19	1
Valparaíso	Valparaiso	BR	27	1
Vasa		IN	09	1
Vincent		US	CA	1
Villers-lès-Nancy	Villers-les-Nancy	FR	44	1
Villafranca di Verona		IT	20	1
Varnsdorf		CZ	89	1
Vadamadurai		IN	25	1
Valença do Piauí	Valenca do Piaui	BR	20	1
Vári	Vari	GR	ESYE31	1
Vevey		CH	VD	1
Vitória do Mearim	Vitoria do Mearim	BR	13	1
Venëv	Venev	RU	76	1
Vienna		US	VA	1
Virovitica		HR	17	1
Viana do Castelo		PT	20	1
Venceremos		MX	22	1
Vāda	Vada	IN	16	1
Vazante		BR	15	1
Vilalba		ES	58	1
Vyazemskiy		RU	30	1
Vandalia		US	OH	1
Vero Beach		US	FL	1
Viterbo		CO	37	1
Vakhsh		TJ	02	1
Voorhout		NL	11	1
Villanova		IT	07	1
Villanueva del Pardillo		ES	29	1
Virac		PH	05	1
Venustiano Carranza		MX	05	1
Vasylivka		UA	26	1
