Kamensk-Shakhtinskiy		RU	61	5
Khadki		IN	16	5
Kendall		US	FL	5
Kruševac	Krusevac	RS	SE	5
Kampong Chhnang		KH	03	5
Kitale		KE	50	5
Kpalimé	Kpalime	TG	25	5
Keren		ER	01	4
Kalamazoo		US	MI	4
Khalándrion	Khalandrion	GR	ESYE31	4
Kennewick		US	WA	4
Khenifra		MA	48	4
Kortrijk		BE	VLG	4
Kafr az Zayyāt	Kafr az Zayyat	EG	05	4
Karauli		IN	24	4
Kamina		CD	05	4
Kukichūō	Kukichuo	JP	34	4
Kawit		PH	40	4
Kâhta	Kahta	TR	02	4
Koch'ang		KR	03	4
Krathum Baen		TH	55	4
Kotri		PK	05	4
Kyosai		KR	20	4
Kuningan		ID	30	4
Khanabad		AF	24	4
Khanjarah		TR	82	4
Kazo		JP	34	4
Kāmāreddi	Kamareddi	IN	40	4
Kuandian		CN	19	4
Kopeysk		RU	13	4
Kurortnyy		RU	42	4
Kastamonu		TR	37	4
Kadirli		TR	81	4
Karakol		KG	07	4
Khāliş	Khalis	IQ	10	4
Kladno		CZ	88	4
Kohror Pakka		PK	04	4
Kaura Namoda		NG	57	4
Khāsh	Khash	IR	04	4
Kot Malik Barkhurdār	Kot Malik Barkhurdar	PK	02	4
Kampong Baharu Balakong		MY	12	4
Kamloops		CA	02	4
Knysna		ZA	11	4
Keshod		IN	09	4
Kānnangād	Kannangad	IN	13	4
Krasnoarmiys’k	Krasnoarmiys'k	UA	05	4
Kuqa		CN	13	4
Khanty-Mansiysk		RU	32	4
Kaposvár	Kaposvar	HU	17	4
Kalush		UA	06	4
Kasese		UG	W	4
Kstovo		RU	51	4
Kenner		US	LA	4
Kalulushi		ZM	08	4
Krishnagiri		IN	25	4
Kovel’	Kovel'	UA	24	4
Kungur		RU	90	4
Klintsy		RU	10	4
Kashima-shi		JP	14	4
Kędzierzyn-Koźle	Kedzierzyn-Kozle	PL	79	4
Kumertau		RU	08	4
Kopargaon		IN	16	4
Kunyang		CN	02	4
Korosten’	Korosten'	UA	27	4
Khulm		AF	30	4
Kingswood		GB	ENG	4
Kāranja	Karanja	IN	16	4
Khatauli		IN	36	4
Kotikawatta		LK	36	4
Khopoli		IN	16	4
Karwar		IN	19	4
Kaihua		CN	29	4
Kerpen		DE	07	4
Kāyankulam	Kayankulam	IN	13	4
Khartsyz’k	Khartsyz'k	UA	05	4
Kotlovka		RU	48	4
Kunnamkulam		IN	13	4
Kangar		MY	08	4
Kristiansand		NO	19	4
Kulai		MY	01	4
Kanchanaburi		TH	50	4
Karviná	Karvina	CZ	85	4
Kilju		KP	17	4
Korydallós	Korydallos	GR	ESYE31	4
Kakamega		KE	20	4
Kuşadası	Kusadasi	TR	09	4
Kalamassery		IN	13	4
Kara-Balta		KG	02	4
Kogon		UZ	02	4
Krasnotur’insk	Krasnotur'insk	RU	71	4
Kaitong		CN	05	4
Kosong		KR	06	4
Kitahiroshima		JP	12	4
Kipushi		CD	05	4
Kolomyya		UA	06	4
Kampong Cham		KH	02	4
Kāmyārān	Kamyaran	IR	16	4
Kamsar		GN	B	4
Kempten (Allgäu)	Kempten (Allgaeu)	DE	02	4
Kuroiso		JP	38	4
Kırıkhan	Kirikhan	TR	31	4
Koppal		IN	19	4
Kabīrwāla	Kabirwala	PK	04	4
Kertosono		ID	08	4
Koratla		IN	40	4
Kīratpur	Kiratpur	IN	36	4
Kousa		EG	23	4
Köpenick	Kopenick Bezirk	DE	16	4
Kuwait City		KW	02	4
Koga		JP	07	4
Kawm Umbū	Kawm Umbu	EG	16	3
Kissimmee		US	FL	3
Koson		UZ	08	3
Katiola		CI	90	3
Kottayam		IN	13	3
Kattaqo’rg’on	Kattaqo'rg'on	UZ	10	3
Karlstad		SE	22	3
Kotlas		RU	06	3
Kodār	Kodar	IN	40	3
Kabinda		CD	04	3
Kolda		SN	11	3
Kamphaeng Phet		TH	11	3
Kayes		CG	01	3
Kampong Dungun		MY	07	3
Ksar Chellala		DZ	13	3
Kasaoka		JP	31	3
Korçë	Korce	AL	46	3
Kırklareli	Kirklareli	TR	39	3
Kisela Voda		MK	44	3
Kanbe		MM	17	3
Kolonnawa		LK	36	3
Kadi		IN	09	3
Koga		JP	14	3
Kraaifontein		ZA	11	3
Kokubu-matsuki		JP	18	3
Kogalym		RU	32	3
Krymsk		RU	38	3
Kentau		KZ	10	3
Kātrās	Katras	IN	38	3
Kabanjahe		ID	26	3
Kitgum		UG	N	3
Kalibo (poblacion)		PH	06	3
Kuchāman	Kuchaman	IN	24	3
Kidderminster		GB	ENG	3
Kaga Bandoro		CF	15	3
Kollegāl	Kollegal	IN	19	3
Kirishi		RU	42	3
Kettering		US	OH	3
Kendale Lakes		US	FL	3
Kapenguria		KE	55	3
Kuala Selangor		MY	12	3
Karād	Karad	IN	16	3
Kampung Bukit Baharu		MY	04	3
Klaeng		TH	47	3
Khiwa		UZ	05	3
Kaédi	Kaedi	MR	04	3
Kolding		DK	21	3
Karīmganj	Karimganj	IN	03	3
Kribi		CM	14	3
Klimovsk		RU	47	3
Kazanlŭk	Kazanluk	BG	59	3
Kasongo		CD	10	3
Kalasin		TH	23	3
Kāndi	Kandi	IN	28	3
Kotka		FI	08	3
Krasnokamensk		RU	93	3
Kupchino		RU	66	3
Kalamáta	Kalamata	GR	ESYE25	3
Kavála	Kavala	GR	ESYE11	3
Kumbo		CM	07	3
Kālna	Kalna	IN	28	3
Kandukūr	Kandukur	IN	02	3
Kangāvar	Kangavar	IR	13	3
Kettering		GB	ENG	3
Kāsaragod	Kasaragod	IN	13	3
Kateríni	Katerini	GR	ESYE12	3
Konch		IN	36	3
Kudamatsu		JP	45	3
Kota Tinggi		MY	01	3
Krasnokamsk		RU	90	3
Kosi		IN	36	3
Kyaiklat		MM	03	3
Kamifukuoka		JP	34	3
Kimry		RU	77	3
Kariya		JP	13	3
Kepanjen		ID	08	3
Karlovy Vary		CZ	81	3
Kāliyāganj	Kaliyaganj	IN	28	3
Komsomolsk		UA	18	3
Khagaul		IN	34	3
Khalkhāl	Khalkhal	IR	32	3
Kardzhali		BG	44	3
Kitaibaraki		JP	14	3
Kanakapura		IN	19	3
Kobryn		BY	01	3
Karanganom		ID	07	3
Kingisepp		RU	42	3
Kizlyar		RU	17	3
Kawalu		ID	30	3
Khorramdarreh		IR	36	3
Kavaklı	Kavakli	TR	34	3
Kyaukse		MM	08	3
Khagrachhari		BD	84	3
Konibodom		TJ	03	3
Keighley		GB	ENG	3
Khŭjayli	Khujayli	UZ	09	3
Ko Samui		TH	60	3
Kozeyevo		RU	48	3
Kozhukhovo		RU	47	3
Khagaria		IN	34	3
Kanash		RU	16	3
Kabba		NG	41	3
Kerkrade		NL	05	3
Khemis el Khechna		DZ	40	3
Katoro		TZ	28	3
Keskin		TR	79	3
Karapınar	Karapinar	TR	71	3
Krasnodon		UA	14	3
Kizhake Chālakudi	Kizhake Chalakudi	IN	13	3
Kleve		DE	07	3
Kampen		NL	15	3
Khān Shaykhūn	Khan Shaykhun	SY	12	3
Kirkland		US	WA	3
Kolokani		ML	07	3
Kentwood		US	MI	3
Kyaikto		MM	13	3
Kathua		IN	12	3
Kurayoshi		JP	41	3
Kutno		PL	74	3
Kuybyshev		RU	53	3
Kyustendil		BG	45	3
Kingsport		US	TN	3
Karlovac		HR	05	3
Kyaikkami		MM	13	3
Kibuye		RW	14	3
Krosno		PL	80	3
Kurganinsk		RU	38	3
Kafue		ZM	09	3
Kon Tum		VN	55	3
Kifisiá	Kifisia	GR	ESYE31	3
Kintampo		GH	03	3
Kissidougou		GN	F	3
Kulu		TR	71	3
Kirkcaldy		GB	SCT	3
Kerkera		DZ	31	3
Kurchatov		RU	41	3
Kārsiyāng	Karsiyang	IN	28	3
Komoro		JP	26	3
Kibungo		RW	11	3
Kilifi		KE	23	3
Kohtla-Järve	Kohtla-Jaerve	EE	03	3
Kot Rādha Kishan	Kot Radha Kishan	PK	04	3
Kamen		DE	07	3
Kol’chugino	Kol'chugino	RU	83	3
Kāhna	Kahna	PK	04	3
Kharar		IN	23	3
Komotiní	Komotini	GR	ESYE11	3
Kālīganj	Kaliganj	BD	82	3
Kokomo		US	IN	3
Kanevskaya		RU	38	3
Khalīlābād	Khalilabad	IN	36	3
Koysinceq		IQ	11	2
Kimje		KR	03	2
Kapadvanj		IN	09	2
Kanye		BW	10	2
Keşan	Kesan	TR	22	2
Kirtipur		NP	CR	2
Kamen’-na-Obi	Kamen'-na-Obi	RU	04	2
Koesan		KR	05	2
Karmi’el	Karmi'el	IL	03	2
Kołobrzeg	Kolobrzeg	PL	87	2
Kan’onjichō	Kan'onjicho	JP	17	2
Kālpi	Kalpi	IN	36	2
Krasnoye Selo		RU	66	2
Ketanggungan		ID	07	2
Karacabey		TR	16	2
Kasoa		GH	04	2
Krasnyy Sulin		RU	61	2
Kachkanar		RU	71	2
Kendrāparha	Kendraparha	IN	21	2
Kāmra	Kamra	PK	04	2
Kosai-shi		JP	37	2
Kanuru		IN	02	2
Kosonsoy		UZ	06	2
Kotputli		IN	24	2
Kabale		UG	W	2
Kāndhla	Kandhla	IN	36	2
Kainan		JP	43	2
Kélibia	Kelibia	TN	19	2
Krasnoufimsk		RU	71	2
Kamaishi		JP	16	2
Kencong		ID	08	2
Kronshtadt		RU	66	2
Kālimpong	Kalimpong	IN	28	2
Kati		ML	07	2
Kilmarnock		GB	SCT	2
Katabu		ID	22	2
Koryazhma		RU	06	2
Kannapolis		US	NC	2
Komatsushimachō	Komatsushimacho	JP	39	2
Kasungu		MW	C	2
Kelo		TD	14	2
Khurda		IN	21	2
Kaufbeuren		DE	02	2
Khekra		IN	36	2
Kotabumi		ID	15	2
Kyathampalle		IN	40	2
Konakovo		RU	77	2
Kenscoff		HT	11	2
Kapshagay		KZ	01	2
Khairābād	Khairabad	IN	36	2
Kaarst		DE	07	2
Kannad		IN	16	2
Kitob		UZ	08	2
Kikinda		RS	VO	2
Kātol	Katol	IN	16	2
Korenovsk		RU	38	2
Kyshtym		RU	13	2
Kijang		ID	40	2
Konongo		GH	02	2
Kasba Tadla		MA	56	2
Korāput	Koraput	IN	21	2
Königswinter	Koenigswinter	DE	07	2
Kannabechō-yahiro	Kannabecho-yahiro	JP	11	2
Komono		JP	23	2
Kansanshi		ZM	06	2
Kearny		US	NJ	2
Kotovs’k	Kotovs'k	UA	17	2
Kālia	Kalia	BD	82	2
Kallakkurichchi		IN	25	2
Kovvūr	Kovvur	IN	02	2
Kayan		MM	17	2
Kiffa		MR	03	2
Kirchheim unter Teck		DE	01	2
Kashira		RU	47	2
Khairpur		PK	05	2
Korkino		RU	13	2
Kirovs’k	Kirovs'k	UA	14	2
Kuznetsovs’k	Kuznetsovs'k	UA	19	2
Kolomyagi		RU	66	2
Kampong Pangkal Kalong		MY	03	2
Kameyama		JP	23	2
Ksar Hellal		TN	16	2
Kobayashi		JP	25	2
Knurów	Knurow	PL	83	2
Keller		US	TX	2
Karasu		TR	54	2
Kamp-Lintfort		DE	07	2
Kuala Kangsar		MY	07	2
Kirov		RU	25	2
Kaya		BF	05	2
Kirkby		GB	ENG	2
Khalābat	Khalabat	PK	03	2
Kavadarci		MK	D6	2
Kondapalle		IN	02	2
Klebang Besar		MY	04	2
Kailua		US	HI	2
Kuroishi		JP	03	2
Krian		ID	08	2
Kandalaksha		RU	49	2
Kunnamangalam		IN	13	2
Kot Mūmin	Kot Mumin	PK	04	2
Kumhāri	Kumhari	IN	37	2
Khambhāliya	Khambhaliya	IN	09	2
Kamiiso		JP	12	2
Kalutara		LK	36	2
Khirdalan		AZ	01	2
Kapiri Mposhi		ZM	02	2
Karatau		KZ	17	2
Kekri		IN	24	2
Kampung Ayer Keroh		MY	04	2
Kawanoechō	Kawanoecho	JP	05	2
Kulebaki		RU	51	2
Kwidzyn		PL	82	2
Kotamangalam		IN	13	2
Kidatu		TZ	10	2
Kasulu		TZ	05	2
Köniz	Koniz	CH	BE	2
Kalinkavichy		BY	02	2
Kitakata		JP	08	2
Kanekomachi		JP	10	2
Kabare		CD	12	2
Kampene		CD	10	2
Kranj		SI	52	2
Kakhovka		UA	08	2
Kawm Ḩamādah	Kawm Hamadah	EG	03	2
Katsina-Ala		NG	26	2
Kampung Baharu Nilai		MY	05	2
Kambove		CD	05	2
Kampli		IN	19	2
Kantharalak		TH	30	2
Kanie		JP	01	2
Kozáni	Kozani	GR	ESYE13	2
Keizer		US	OR	2
Kempen		DE	07	2
Komárno	Komarno	SK	04	2
Koumra		TD	19	2
Kestel		TR	16	2
Kayalpattinam		IN	25	2
Kendall West		US	FL	2
Kanda		JP	07	2
Kahama		TZ	15	2
Kidodi		TZ	10	2
Kraśnik	Krasnik	PL	75	2
Kericho		KE	21	2
Kearns		US	UT	2
Kumo		NG	55	2
Kakrāla	Kakrala	IN	36	2
Kualakapuas		ID	13	2
Kyŏngsŏng	Kyongsong	KP	17	2
Kovūr	Kovur	IN	02	2
Kaminoyama		JP	44	2
Kokkola		FI	16	2
Kundiān	Kundian	PK	04	2
Kajaani		FI	18	2
Kasimov		RU	62	2
Khurriānwāla	Khurrianwala	PK	04	2
Kawardha		IN	37	2
Korsakov		RU	64	2
Kodaikānāl	Kodaikanal	IN	25	2
Kafr Şaqr	Kafr Saqr	EG	14	2
Kodīnar	Kodinar	IN	09	2
Kichha		IN	39	2
Kathu		TH	62	2
Kalmar		SE	09	2
Kāne‘ohe	Kane'ohe	US	HI	2
Kattivākkam	Kattivakkam	IN	25	2
King's Lynn		GB	ENG	2
Karjat		IN	16	2
Karabulak		RU	19	2
Kondopoga		RU	28	2
Kinel’	Kinel'	RU	65	2
Kunwi		KR	14	2
Kochani		MK	46	2
Katsuren-haebaru		JP	47	2
Kodungallūr	Kodungallur	IN	13	2
Karonga		MW	N	2
Kushva		RU	71	2
Kehl		DE	01	2
Kakata		LR	17	2
Køge	Koge	DK	20	2
Knokke-Heist		BE	VLG	2
Kashmor		PK	05	2
Krasnoznamensk		RU	47	2
Kalāleh	Kalaleh	IR	37	2
Kuala Tungkal		ID	05	2
Kelīshād va Sūdarjān	Kelishad va Sudarjan	IR	28	2
Korba		TN	19	2
Khawr Fakkān	Khawr Fakkan	AE	06	2
Kopāganj	Kopaganj	IN	36	2
Kāman	Kaman	IN	24	2
Kandana		LK	36	2
Kizilyurt		RU	17	2
Korschenbroich		DE	07	2
Kunigal		IN	19	2
Kampong Speu		KH	04	2
Kakuda		JP	24	2
Kosamba		IN	09	2
Kapan		AM	08	2
Koh Kong		KH	08	2
Kirando		TZ	24	2
Kotovsk		RU	72	2
Kadūr	Kadur	IN	19	2
Kirkkonummi		FI	01	2
Kaimganj		IN	36	2
Kardítsa	Karditsa	GR	ESYE14	2
Kameda-honchō	Kameda-honcho	JP	29	2
Kholmsk		RU	64	2
Khewra		PK	04	2
Kuroda		JP	01	2
Königs Wusterhausen	Koenigs Wusterhausen	DE	11	2
Kupjansk		UA	07	2
Ken Caryl		US	CO	2
Kashima		JP	33	2
Kazincbarcika		HU	04	2
Kudat		MY	16	2
Karamsad		IN	09	2
Karlskrona		SE	02	2
Kālka	Kalka	IN	11	2
Kristianstad		SE	27	2
Kumru		TR	52	2
Kamo		JP	29	2
Kurtalan		TR	74	2
Koupéla	Koupela	BF	04	2
Kyzyl-Kyya		KG	09	2
Kėdainiai	Kedainiai	LT	57	2
Kokrajhar		IN	03	2
Kimovsk		RU	76	2
Kongolo		CD	05	2
Karangasem		ID	02	2
Khāchrod	Khachrod	IN	35	2
Kolea		DZ	55	2
Kreuztal		DE	07	2
Kabacan		PH	12	2
Kotma		IN	35	2
Kiskunfélegyháza	Kiskunfelegyhaza	HU	01	2
Kópavogur	Kopavogur	IS	39	2
Khurai		IN	35	2
Kudymkar		RU	90	2
Khunti		IN	38	2
Kangayam		IN	25	2
Kutoarjo		ID	07	2
Kerava		FI	01	2
Karangampel		ID	30	2
Krabi		TH	63	2
Kāramadai	Karamadai	IN	25	2
Kuala Belait		BN	01	2
Kouvola		FI	08	2
Kičevo	Kicevo	MK	43	2
Kalgoorlie		AU	08	2
Kula		TR	45	2
Kwang Binh		VN	62	2
Kornwestheim		DE	01	2
Khairpur		PK	04	2
Kesabpur		BD	82	2
Kusŏng	Kusong	KP	11	2
Kachia		NG	23	2
Khārān	Kharan	PK	02	2
Kaminokawa		JP	38	2
Kearney		US	NE	2
Krasnoperekops’k	Krasnoperekops'k	UA	11	2
